roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.28923000000000004,4.5516,6.5915,0.55812,1.2052,0.7318899999999999,1.1286,2.8073,0.17377,0.0010279999999999998,0.000181,1e-06,0.0,0.0,0.0,74.683,71.967,1.4792,13.01,13.888,7.3038,0.37339,0.11632999999999999,7.5644,7.7786,6.4325,77.013,0.1445,0.9898299999999999,0.25364000000000003,0.93114,2
0.23053,4.7864,7.3832,0.54283,1.1907,0.7034600000000001,1.1856,3.0845,0.18041,0.0009720000000000001,0.000294,7.000000000000001e-06,0.0,0.0,0.0,69.725,68.317,2.0654,13.011,15.02,7.7823,0.37179,0.14699,6.0067,6.6579,5.2876,51.701,0.11127000000000001,0.9928799999999999,0.30548000000000003,0.94694,2
0.26074,4.5954,6.9423,0.45526000000000005,1.1231,0.7105100000000001,1.2016,2.9209,0.17712,0.00041900000000000005,5.4000000000000005e-05,1e-06,0.0,0.0,0.0,69.611,69.035,5.3588,12.27,14.011,10.982999999999999,0.36648000000000003,0.12661,3.0426,7.3665,6.1802,15.552,0.12469000000000001,0.9917,0.27033,0.94047,2
0.39641,3.3783,5.6303,0.8346399999999999,1.8155,0.77986,1.0923,2.3795,0.18964,0.010274,1.4000000000000001e-05,1e-06,0.0,0.0,0.0,79.817,84.01299999999999,5.0502,17.339000000000002,16.258,12.484000000000002,-0.19745,-0.13022,3.1844,4.7746,4.5221,15.542,0.13318,0.98821,0.26755,0.9371200000000001,3
0.39787,3.1639999999999997,5.6199,0.86613,2.0008,0.77795,1.1076,2.3365,0.20089,0.014541,5.5e-05,3e-06,0.0,0.0,0.0,77.655,83.01899999999999,2.1303,18.225,17.188,8.6686,-0.12145,-0.18432,6.026,4.2946,4.2157,51.345,0.13266,0.9887,0.25986,0.93696,3
0.38101,2.8928,5.742999999999999,0.9143700000000001,2.4699,0.77186,1.1098,2.2852,0.23278000000000001,0.027961,0.000178,2.8999999999999997e-05,0.0,2e-06,0.0,75.847,81.94,8.2538,21.625999999999998,19.67,18.499000000000002,0.22257,0.21863000000000002,2.5234,3.1484,3.1981,9.2049,0.19783,0.9840200000000001,0.20118,0.9091,3
0.42758,3.2542,5.4212,0.84047,1.8455,0.7793,1.0826,2.2848,0.19146,0.010931,1e-05,1e-06,0.0,0.0,0.0,82.117,82.791,7.1953,18.858,18.576,15.365,-0.080583,-0.14662999999999998,2.6707,4.5276,4.4597,11.35,0.16747,0.985,0.24094000000000002,0.92358,3
0.40993999999999997,3.3259,5.5366,0.83296,1.8072,0.7797,1.0934,2.3412,0.18922,0.010103000000000001,5.1e-05,8e-06,0.0,1e-06,0.0,84.059,86.911,9.8432,18.165,17.983,17.177,-0.31087,-0.43473999999999996,2.0554,4.3975,4.7911,7.7892,0.13121,0.9883,0.26342,0.93827,3
0.4051,3.1321,5.5696,0.8777799999999999,2.0874,0.77687,1.0848,2.2972,0.20648000000000002,0.016743,5.1e-05,6e-06,0.0,0.0,0.0,82.07,85.212,6.34,18.924,18.136,14.548,-0.10330999999999999,-0.12074000000000001,2.9639,5.0072,4.6593,13.561,0.1403,0.98803,0.2658,0.9355399999999999,3
0.35331,3.1688,5.9638,0.8872700000000001,2.168,0.77144,1.1227,2.4346,0.21300999999999998,0.019119999999999998,0.00013000000000000002,1.9e-05,0.0,1e-06,0.0,78.738,85.355,4.567,19.389,18.373,13.14,0.18988,0.18144000000000002,3.9795,4.4048,4.0705,22.541,0.15179,0.9865,0.24495999999999998,0.93027,3
0.44211000000000006,3.0291,5.3314,0.8611,1.9668,0.77795,1.1069,2.2228,0.19885999999999998,0.013727000000000001,1.1e-05,2e-06,0.0,0.0,0.0,73.592,76.336,2.6487,17.017,16.426,9.1585,-0.005177,-0.059026,4.6025,5.0858,5.1897,28.735,0.15423,0.98715,0.23256999999999997,0.92699,3
0.41505,3.3326,5.5024,0.8353200000000001,1.8189,0.78194,1.0825,2.3279,0.18933,0.010291,1e-06,0.0,0.0,0.0,0.0,80.747,86.54299999999999,8.8427,17.817,17.009,16.305,-0.025591,-0.019894,2.1251,4.1636,4.0806,7.6025,0.13147999999999999,0.98835,0.26721,0.93753,3
0.38773,3.0526,5.693,0.88481,2.1461,0.77827,1.1231,2.3386,0.20976999999999998,0.018206,3.2e-05,2e-06,0.0,0.0,0.0,75.24600000000001,87.411,2.1271,23.266,20.12,9.5422,-0.011729,0.070898,5.8012,3.2827,3.1181,43.528,0.18461,0.98456,0.21149,0.91312,3
0.44903000000000004,3.1926,5.2901,0.83115,1.7984,0.7703,1.0844,2.225,0.19103,0.010161,1.1e-05,0.0,0.0,0.0,0.0,90.238,91.62700000000001,14.517999999999999,18.152,17.71,20.439,-0.19063,-0.25128,1.386,4.2128,4.1576,4.2692,0.14211,0.9854299999999999,0.2506,0.93422,3
0.4791,3.2641,5.1214,0.8379700000000001,1.8325,0.78215,1.0251,2.1647,0.19004000000000001,0.010573,2.8999999999999997e-05,3e-06,0.0,0.0,0.0,81.038,82.17299999999999,11.122,19.141,19.19,18.041,-0.3083,-0.49683999999999995,1.7312,4.1193,4.4578,5.689,0.15885,0.98456,0.23003,0.92527,3
0.44093999999999994,3.0749,5.3385,0.8590700000000001,1.9537,0.77985,1.0969,2.2309,0.1976,0.013353,2.2e-05,3e-06,0.0,0.0,0.0,74.485,83.50200000000001,4.3017,20.184,18.025,12.584000000000001,-0.16563,-0.11483,3.8579,4.1623,4.1798,20.741,0.14728,0.98751,0.24036,0.92999,3
0.41358,3.4395,5.5122,0.80776,1.6963,0.7799,1.0867,2.3514,0.18317999999999998,0.007867,1.3000000000000001e-05,1e-06,0.0,0.0,0.0,89.911,94.073,18.566,17.797,16.965,21.448,-0.23354,-0.32259,0.9918799999999999,4.8315,5.0483,3.2241,0.12739,0.987,0.26294,0.93915,3
0.40949,3.0002,5.5397,0.88839,2.1782,0.7761399999999999,1.1022,2.2663,0.21236999999999998,0.019163,0.0001,7.000000000000001e-06,0.0,-1e-06,0.0,79.548,86.525,4.867,19.035,17.937,12.614,-0.062172000000000005,-0.029098000000000002,3.3362,4.341,4.069,15.913,0.14437,0.98693,0.25482,0.9326399999999999,3
0.38272,3.0112,5.7301,0.8947700000000001,2.2395,0.77603,1.1202,2.3319,0.21633000000000002,0.020852000000000002,2.2e-05,5e-06,0.0,1e-06,0.0,67.095,75.556,4.0826,23.503,20.619,13.005,0.10086,0.17443,3.924,3.2601,3.2318,20.477,0.18942,0.9847899999999999,0.20324,0.9122899999999999,3
0.42276,3.2995,5.452000000000001,0.8311799999999999,1.7985,0.7812600000000001,1.089,2.3093,0.18836,0.009881000000000001,2.1e-05,1e-06,0.0,0.0,0.0,79.013,85.911,6.4031,19.42,18.226,13.812999999999999,-0.25965,-0.27360999999999996,2.6124,4.4239,4.4834,10.639000000000001,0.13285999999999998,0.98793,0.25577,0.9365100000000001,3
0.42791,3.1468,5.4191,0.85429,1.9239,0.77923,1.0959999999999999,2.2693,0.196,0.012681999999999999,2.1e-05,1e-06,0.0,0.0,0.0,88.875,94.596,24.338,16.910999999999998,16.441,21.877,-0.177,-0.37887,0.63794,4.9634,5.1642,2.8899,0.12415999999999999,0.9881200000000001,0.26336,0.94142,3
0.42086,3.1269,5.4643,0.85655,1.9378,0.7747,1.1049,2.2789,0.19797,0.013156000000000001,5e-06,1e-06,0.0,0.0,0.0,82.775,89.181,17.006,17.722,16.87,19.539,-0.23844,-0.32106,1.0785,5.0094,4.9199,3.6725,0.12279000000000001,0.98865,0.27774,0.94342,3
0.46571999999999997,3.108,5.1945,0.84704,1.8814,0.7780100000000001,1.0748,2.1811,0.19383,0.011758,6.3e-05,4e-06,0.0,0.0,0.0,86.569,91.412,17.415,19.944000000000003,19.212,22.031,-0.2237,-0.36784,1.205,4.3003,4.338,3.9407,0.15141,0.9841200000000001,0.2312,0.92895,3
0.39143,3.1123,5.666,0.8962600000000001,2.2547,0.77986,1.0707,2.3084,0.21624000000000002,0.021068,1e-06,0.0,0.0,0.0,0.0,80.139,83.68299999999999,9.9747,18.345,17.346,17.872,-0.23939000000000002,-0.24741999999999997,2.0263,4.7342,4.9337,6.8636,0.16499,0.9832799999999999,0.24861,0.9232100000000001,3
0.39788,3.0374,5.6199,0.89581,2.25,0.7734,1.0848,2.2811,0.21774000000000002,0.02129,0.000151,3.3e-05,0.0,4e-06,0.0,76.508,83.609,4.904,19.648,18.275,13.17,0.056380999999999994,-0.020674,3.4713,4.0091,3.8355,17.792,0.15633,0.98736,0.23639000000000002,0.9274700000000001,3
0.40656,3.3049,5.5596,0.83747,1.8299,0.78042,1.0986,2.3478,0.19030999999999998,0.010564,1.1e-05,1e-06,0.0,0.0,0.0,85.87700000000001,90.90299999999999,18.685,15.103,14.797,19.098,-0.009465000000000001,-0.20021,0.8990799999999999,5.5121,5.4877,3.3929,0.11855999999999998,0.98851,0.30518,0.9440299999999999,3
0.29503,3.3919,6.5263,0.87056,2.0323,0.6974,1.1271,2.5623,0.22623000000000001,0.019053,0.0008789999999999999,0.000288,0.0,4e-05,0.0,74.706,74.173,6.0049,19.604,21.141,16.187,0.30901999999999996,0.000462,3.3602,3.385,3.3159,15.662,0.16448,0.98854,0.25924,0.92753,4
0.37412,2.8433,5.7956,0.90397,2.3387,0.70609,1.12,2.2307,0.24486,0.028616000000000003,0.000388,0.00013000000000000002,0.0,2e-05,0.0,69.89399999999999,61.659,2.0978,13.659,16.874000000000002,7.915,0.50505,0.13667,5.9782,4.8829,4.0888,54.46,0.13388,0.99149,0.2871,0.9438,4
0.31795,3.3258,6.2867,0.8529700000000001,1.9158,0.69944,1.1421,2.4958,0.21783000000000002,0.015513999999999998,0.000908,0.00025299999999999997,0.0,3.1e-05,0.0,67.983,61.876000000000005,3.2209,14.488,17.157,9.3879,0.45519,-0.015005000000000001,4.2946,5.1333,4.2537,28.58,0.12455999999999999,0.99224,0.29598,0.94576,4
0.3936,3.013,5.6503,0.8712200000000001,2.0371,0.72253,1.1169,2.2571,0.21866999999999998,0.017888,0.001024,0.000323,0.0,4.2e-05,0.0,70.256,64.935,8.6076,15.106,16.834,14.899000000000001,0.20761999999999997,-0.037599,2.1754,4.6394,4.2683,8.5871,0.1314,0.9912799999999999,0.26400999999999997,0.9424799999999999,4
0.34915999999999997,3.3258,5.9992,0.83216,1.8033,0.73537,1.1519,2.4644,0.2004,0.011265,0.0006929999999999999,0.000146,0.0,1.4999999999999999e-05,0.0,64.97800000000001,61.888000000000005,3.9216,16.852,18.389,12.673,0.5691,0.36486999999999997,5.1314,5.3509,4.4943,38.289,0.15648,0.9900399999999999,0.27162,0.93442,4
0.34092,3.36,6.0712,0.84349,1.8617,0.7247100000000001,1.1274,2.4643,0.20688,0.013049000000000002,0.000704,0.00018,0.0,2e-05,0.0,77.22,80.441,1.4884,18.686,18.765,7.7,-0.23310999999999998,-0.57116,7.0887,4.4833,4.2042,65.157,0.1243,0.9907799999999999,0.27859,0.9439200000000001,4
0.31381,3.2468,6.3281,0.8862,2.1584,0.70295,1.1123,2.4679,0.2331,0.022713999999999998,0.001284,0.00042300000000000004,0.0,6.3e-05,0.0,67.3,62.945,3.3505,14.950999999999999,16.327,10.294,0.42268,0.041283,4.5481,5.4611,4.8067,31.493000000000002,0.12251,0.9923700000000001,0.30074,0.9466200000000001,4
0.35328000000000004,3.2558,5.9641,0.8167,1.7329,0.6978300000000001,1.1624,2.3998,0.20689000000000002,0.010717,0.001135,0.000337,0.0,3.5e-05,0.0,69.082,66.243,3.5768,15.107999999999999,16.265,10.659,0.39787,0.090034,4.1853,4.8974,4.2780000000000005,25.936,0.11612,0.99259,0.29447,0.9480700000000001,4
0.32311,3.4617,6.2364,0.84636,1.8775,0.7194699999999999,1.1152,2.5189,0.20936999999999997,0.01365,0.00033,7.7e-05,0.0,9e-06,0.0,64.377,56.972,2.0992,15.385,17.686,8.5818,0.38616,-0.028036000000000002,7.1562,5.2924,4.3537,76.183,0.13758,0.9914299999999999,0.28471,0.9410799999999999,4
0.27035,3.3636,6.8177,0.89417,2.2335,0.6442,1.0885,2.5291,0.26013000000000003,0.030019,0.0015949999999999998,0.00035499999999999996,0.0,4.9e-05,0.0,70.015,68.687,1.5664,15.757,16.167,7.2843,0.6047899999999999,0.50988,6.8924,5.058,4.2045,67.795,0.13485,0.99118,0.29824,0.9403,4
